userId	geneSymbol	geneName	entrezgene	score	gLink
Trim11	Trim11	tripartite motif-containing 11	94091	1.76	https://www.ncbi.nlm.nih.gov/gene/?term=94091
Trim12a	Trim12a	tripartite motif-containing 12A	76681	1.53	https://www.ncbi.nlm.nih.gov/gene/?term=76681
Trim12c	Trim12c	tripartite motif-containing 12C	319236	1.77	https://www.ncbi.nlm.nih.gov/gene/?term=319236
Trim13	Trim13	tripartite motif-containing 13	66597	0.24	https://www.ncbi.nlm.nih.gov/gene/?term=66597
Trim14	Trim14	tripartite motif-containing 14	74735	2.09	https://www.ncbi.nlm.nih.gov/gene/?term=74735
Trim16	Trim16	tripartite motif-containing 16	94092	3.04	https://www.ncbi.nlm.nih.gov/gene/?term=94092
Trim17	Trim17	tripartite motif-containing 17	56631	-1.65	https://www.ncbi.nlm.nih.gov/gene/?term=56631
Trim2	Trim2	tripartite motif-containing 2	80890	-2.3	https://www.ncbi.nlm.nih.gov/gene/?term=80890
Trim21	Trim21	tripartite motif-containing 21	20821	1.34	https://www.ncbi.nlm.nih.gov/gene/?term=20821
Trim23	Trim23	tripartite motif-containing 23	81003	-3.71	https://www.ncbi.nlm.nih.gov/gene/?term=81003
Trim24	Trim24	tripartite motif-containing 24	21848	1.02	https://www.ncbi.nlm.nih.gov/gene/?term=21848
Trim25	Trim25	tripartite motif-containing 25	217069	1.5	https://www.ncbi.nlm.nih.gov/gene/?term=217069
Trim26	Trim26	tripartite motif-containing 26	22670	1.12	https://www.ncbi.nlm.nih.gov/gene/?term=22670
Trim27	Trim27	tripartite motif-containing 27	19720	1.94	https://www.ncbi.nlm.nih.gov/gene/?term=19720
Trim28	Trim28	tripartite motif-containing 28	21849	-0.56	https://www.ncbi.nlm.nih.gov/gene/?term=21849
Trim3	Trim3	tripartite motif-containing 3	55992	-0.68	https://www.ncbi.nlm.nih.gov/gene/?term=55992
Trim30a	Trim30a	tripartite motif-containing 30A	20128	1.57	https://www.ncbi.nlm.nih.gov/gene/?term=20128
Trim30b	Trim30b	tripartite motif-containing 30B	244183	-0.18	https://www.ncbi.nlm.nih.gov/gene/?term=244183
Trim30c	Trim30c	tripartite motif-containing 30C	434219	-0.11	https://www.ncbi.nlm.nih.gov/gene/?term=434219
Trim30d	Trim30d	tripartite motif-containing 30D	209387	1.99	https://www.ncbi.nlm.nih.gov/gene/?term=209387
Trim32	Trim32	tripartite motif-containing 32	69807	-3.58	https://www.ncbi.nlm.nih.gov/gene/?term=69807
Trim33	Trim33	tripartite motif-containing 33	94093	0.07	https://www.ncbi.nlm.nih.gov/gene/?term=94093
Trim34a	Trim34a	tripartite motif-containing 34A	94094	1.45	https://www.ncbi.nlm.nih.gov/gene/?term=94094
Trim35	Trim35	tripartite motif-containing 35	66854	-2.5	https://www.ncbi.nlm.nih.gov/gene/?term=66854
Trim36	Trim36	tripartite motif-containing 36	28105	1.6	https://www.ncbi.nlm.nih.gov/gene/?term=28105
Trim37	Trim37	tripartite motif-containing 37	68729	0.08	https://www.ncbi.nlm.nih.gov/gene/?term=68729
Trim39	Trim39	tripartite motif-containing 39	79263	4.38	https://www.ncbi.nlm.nih.gov/gene/?term=79263
Trim41	Trim41	tripartite motif-containing 41	211007	-1.11	https://www.ncbi.nlm.nih.gov/gene/?term=211007
Trim44	Trim44	tripartite motif-containing 44	80985	-0.56	https://www.ncbi.nlm.nih.gov/gene/?term=80985
Trim45	Trim45	tripartite motif-containing 45	229644	1.04	https://www.ncbi.nlm.nih.gov/gene/?term=229644
Trim46	Trim46	tripartite motif-containing 46	360213	-0.78	https://www.ncbi.nlm.nih.gov/gene/?term=360213
Trim47	Trim47	tripartite motif-containing 47	217333	1.64	https://www.ncbi.nlm.nih.gov/gene/?term=217333
Trim5	Trim5	tripartite motif-containing 5	667823	1.49	https://www.ncbi.nlm.nih.gov/gene/?term=667823
Trim56	Trim56	tripartite motif-containing 56	384309	0.63	https://www.ncbi.nlm.nih.gov/gene/?term=384309
Trim59	Trim59	tripartite motif-containing 59	66949	-2.49	https://www.ncbi.nlm.nih.gov/gene/?term=66949
Trim62	Trim62	tripartite motif-containing 62	67525	0.72	https://www.ncbi.nlm.nih.gov/gene/?term=67525
Trim65	Trim65	tripartite motif-containing 65	338364	2.98	https://www.ncbi.nlm.nih.gov/gene/?term=338364
Trim66	Trim66	tripartite motif-containing 66	330627	0.13	https://www.ncbi.nlm.nih.gov/gene/?term=330627
Trim67	Trim67	tripartite motif-containing 67	330863	-0.98	https://www.ncbi.nlm.nih.gov/gene/?term=330863
Trim68	Trim68	tripartite motif-containing 68	101700	1.51	https://www.ncbi.nlm.nih.gov/gene/?term=101700
Trim7	Trim7	tripartite motif-containing 7	94089	0.61	https://www.ncbi.nlm.nih.gov/gene/?term=94089
Trim71	Trim71	tripartite motif-containing 71	636931	1.68	https://www.ncbi.nlm.nih.gov/gene/?term=636931
Trim8	Trim8	tripartite motif-containing 8	93679	3.46	https://www.ncbi.nlm.nih.gov/gene/?term=93679
Trim9	Trim9	tripartite motif-containing 9	94090	-2.17	https://www.ncbi.nlm.nih.gov/gene/?term=94090
Triml1	Triml1	tripartite motif family-like 1	244448	-2.57	https://www.ncbi.nlm.nih.gov/gene/?term=244448
Trio	Trio	triple functional domain (PTPRF interacting)	223435	4.95	https://www.ncbi.nlm.nih.gov/gene/?term=223435
Triobp	Triobp	TRIO and F-actin binding protein	110253	1.09	https://www.ncbi.nlm.nih.gov/gene/?term=110253
Trip10	Trip10	thyroid hormone receptor interactor 10	106628	1.96	https://www.ncbi.nlm.nih.gov/gene/?term=106628
Trip11	Trip11	thyroid hormone receptor interactor 11	109181	0.16	https://www.ncbi.nlm.nih.gov/gene/?term=109181
Trip12	Trip12	thyroid hormone receptor interactor 12	14897	0.12	https://www.ncbi.nlm.nih.gov/gene/?term=14897
Trip13	Trip13	thyroid hormone receptor interactor 13	69716	-0.47	https://www.ncbi.nlm.nih.gov/gene/?term=69716
Trip4	Trip4	thyroid hormone receptor interactor 4	56404	-0.95	https://www.ncbi.nlm.nih.gov/gene/?term=56404
Trip6	Trip6	thyroid hormone receptor interactor 6	22051	-0.61	https://www.ncbi.nlm.nih.gov/gene/?term=22051
Triqk	Triqk	triple QxxK/R motif containing	208820	-1.2	https://www.ncbi.nlm.nih.gov/gene/?term=208820
Trir	Trir	telomerase RNA component interacting RNase	68544	-0.37	https://www.ncbi.nlm.nih.gov/gene/?term=68544
Trit1	Trit1	tRNA isopentenyltransferase 1	66966	1.09	https://www.ncbi.nlm.nih.gov/gene/?term=66966
Trmo	Trmo	tRNA methyltransferase O	74753	-0.24	https://www.ncbi.nlm.nih.gov/gene/?term=74753
Trmt1	Trmt1	tRNA methyltransferase 1	212528	1.51	https://www.ncbi.nlm.nih.gov/gene/?term=212528
Trmt10a	Trmt10a	tRNA methyltransferase 10A	108943	-0.14	https://www.ncbi.nlm.nih.gov/gene/?term=108943
Trmt10b	Trmt10b	tRNA methyltransferase 10B	69934	-0.79	https://www.ncbi.nlm.nih.gov/gene/?term=69934
Trmt10c	Trmt10c	tRNA methyltransferase 10C	52575	1.25	https://www.ncbi.nlm.nih.gov/gene/?term=52575
Trmt11	Trmt11	tRNA methyltransferase 11	73681	1.14	https://www.ncbi.nlm.nih.gov/gene/?term=73681
Trmt112	Trmt112	tRNA methyltransferase 11-2	67674	0.69	https://www.ncbi.nlm.nih.gov/gene/?term=67674
Trmt12	Trmt12	tRNA methyltranferase 12	68260	0.97	https://www.ncbi.nlm.nih.gov/gene/?term=68260
Trmt13	Trmt13	tRNA methyltransferase 13	229780	-0.73	https://www.ncbi.nlm.nih.gov/gene/?term=229780
Trmt1l	Trmt1l	tRNA methyltransferase 1 like	98685	0.85	https://www.ncbi.nlm.nih.gov/gene/?term=98685
Trmt2a	Trmt2a	TRM2 tRNA methyltransferase 2A	15547	2.43	https://www.ncbi.nlm.nih.gov/gene/?term=15547
Trmt2b	Trmt2b	TRM2 tRNA methyltransferase 2B	215201	0.63	https://www.ncbi.nlm.nih.gov/gene/?term=215201
Trmt44	Trmt44	tRNA methyltransferase 44	78890	2.26	https://www.ncbi.nlm.nih.gov/gene/?term=78890
Trmt5	Trmt5	TRM5 tRNA methyltransferase 5	76357	-0.38	https://www.ncbi.nlm.nih.gov/gene/?term=76357
Trmt6	Trmt6	tRNA methyltransferase 6	66926	-1.6	https://www.ncbi.nlm.nih.gov/gene/?term=66926
Trmt61a	Trmt61a	tRNA methyltransferase 61A	328162	-0.68	https://www.ncbi.nlm.nih.gov/gene/?term=328162
Trmu	Trmu	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	72026	0.56	https://www.ncbi.nlm.nih.gov/gene/?term=72026
Trnau1ap	Trnau1ap	tRNA selenocysteine 1 associated protein 1	71787	1.02	https://www.ncbi.nlm.nih.gov/gene/?term=71787
Trnp1	Trnp1	TMF1-regulated nuclear protein 1	69539	-0.82	https://www.ncbi.nlm.nih.gov/gene/?term=69539
Trnt1	Trnt1	tRNA nucleotidyl transferase, CCA-adding, 1	70047	-1.38	https://www.ncbi.nlm.nih.gov/gene/?term=70047
Tro	Tro	trophinin	56191	1.06	https://www.ncbi.nlm.nih.gov/gene/?term=56191
Trove2	Trove2	TROVE domain family, member 2	20822	-0.83	https://www.ncbi.nlm.nih.gov/gene/?term=20822
Trp53	Trp53	transformation related protein 53	22059	1.76	https://www.ncbi.nlm.nih.gov/gene/?term=22059
Trp53bp1	Trp53bp1	transformation related protein 53 binding protein 1	27223	-0.93	https://www.ncbi.nlm.nih.gov/gene/?term=27223
Trp53bp2	Trp53bp2	transformation related protein 53 binding protein 2	209456	1.2	https://www.ncbi.nlm.nih.gov/gene/?term=209456
Trp53i11	Trp53i11	transformation related protein 53 inducible protein 11	277414	-0.35	https://www.ncbi.nlm.nih.gov/gene/?term=277414
Trp53i13	Trp53i13	transformation related protein 53 inducible protein 13	216964	0.17	https://www.ncbi.nlm.nih.gov/gene/?term=216964
Trp53inp1	Trp53inp1	transformation related protein 53 inducible nuclear protein 1	60599	1.98	https://www.ncbi.nlm.nih.gov/gene/?term=60599
Trp53inp2	Trp53inp2	transformation related protein 53 inducible nuclear protein 2	68728	-3.7	https://www.ncbi.nlm.nih.gov/gene/?term=68728
Trp53rka	Trp53rka	transformation related protein 53 regulating kinase A	381406	0.6	https://www.ncbi.nlm.nih.gov/gene/?term=381406
Trp53rkb	Trp53rkb	transformation related protein 53 regulating kinase B	76367	-1.05	https://www.ncbi.nlm.nih.gov/gene/?term=76367
Trp63	Trp63	transformation related protein 63	22061	-3.22	https://www.ncbi.nlm.nih.gov/gene/?term=22061
Trp73	Trp73	transformation related protein 73	22062	-0.61	https://www.ncbi.nlm.nih.gov/gene/?term=22062
Trpc1	Trpc1	transient receptor potential cation channel, subfamily C, member 1	22063	-2.3	https://www.ncbi.nlm.nih.gov/gene/?term=22063
Trpc3	Trpc3	transient receptor potential cation channel, subfamily C, member 3	22065	-1.82	https://www.ncbi.nlm.nih.gov/gene/?term=22065
Trpc4	Trpc4	transient receptor potential cation channel, subfamily C, member 4	22066	-0.65	https://www.ncbi.nlm.nih.gov/gene/?term=22066
Trpc4ap	Trpc4ap	transient receptor potential cation channel, subfamily C, member 4 associated protein	56407	2.07	https://www.ncbi.nlm.nih.gov/gene/?term=56407
Trpc5	Trpc5	transient receptor potential cation channel, subfamily C, member 5	22067	-0.39	https://www.ncbi.nlm.nih.gov/gene/?term=22067
Trpc6	Trpc6	transient receptor potential cation channel, subfamily C, member 6	22068	-0.04	https://www.ncbi.nlm.nih.gov/gene/?term=22068
Trpc7	Trpc7	transient receptor potential cation channel, subfamily C, member 7	26946	-0.6	https://www.ncbi.nlm.nih.gov/gene/?term=26946
Trpm2	Trpm2	transient receptor potential cation channel, subfamily M, member 2	28240	2.1	https://www.ncbi.nlm.nih.gov/gene/?term=28240
Trpm3	Trpm3	transient receptor potential cation channel, subfamily M, member 3	226025	-0.48	https://www.ncbi.nlm.nih.gov/gene/?term=226025
Trpm4	Trpm4	transient receptor potential cation channel, subfamily M, member 4	68667	1.7	https://www.ncbi.nlm.nih.gov/gene/?term=68667
Trpm6	Trpm6	transient receptor potential cation channel, subfamily M, member 6	225997	-1.02	https://www.ncbi.nlm.nih.gov/gene/?term=225997
Trpm7	Trpm7	transient receptor potential cation channel, subfamily M, member 7	58800	3.44	https://www.ncbi.nlm.nih.gov/gene/?term=58800
Trps1	Trps1	transcriptional repressor GATA binding 1	83925	-1.81	https://www.ncbi.nlm.nih.gov/gene/?term=83925
Trpt1	Trpt1	tRNA phosphotransferase 1	107328	-1.03	https://www.ncbi.nlm.nih.gov/gene/?term=107328
Trpv2	Trpv2	transient receptor potential cation channel, subfamily V, member 2	22368	2.87	https://www.ncbi.nlm.nih.gov/gene/?term=22368
Trpv3	Trpv3	transient receptor potential cation channel, subfamily V, member 3	246788	0.66	https://www.ncbi.nlm.nih.gov/gene/?term=246788
Trpv4	Trpv4	transient receptor potential cation channel, subfamily V, member 4	63873	1.86	https://www.ncbi.nlm.nih.gov/gene/?term=63873
Trpv6	Trpv6	transient receptor potential cation channel, subfamily V, member 6	64177	-0.61	https://www.ncbi.nlm.nih.gov/gene/?term=64177
Trrap	Trrap	transformation/transcription domain-associated protein	100683	2.69	https://www.ncbi.nlm.nih.gov/gene/?term=100683
Trub1	Trub1	TruB pseudouridine (psi) synthase family member 1	72133	-0.71	https://www.ncbi.nlm.nih.gov/gene/?term=72133
Trub2	Trub2	TruB pseudouridine (psi) synthase family member 2	227682	0.89	https://www.ncbi.nlm.nih.gov/gene/?term=227682
Tsc1	Tsc1	tuberous sclerosis 1	64930	0.56	https://www.ncbi.nlm.nih.gov/gene/?term=64930
Tsc2	Tsc2	tuberous sclerosis 2	22084	1.92	https://www.ncbi.nlm.nih.gov/gene/?term=22084
Tsc22d1	Tsc22d1	TSC22 domain family, member 1	21807	-2.77	https://www.ncbi.nlm.nih.gov/gene/?term=21807
Tsc22d2	Tsc22d2	TSC22 domain family, member 2	72033	2.14	https://www.ncbi.nlm.nih.gov/gene/?term=72033
Tsc22d3	Tsc22d3	TSC22 domain family, member 3	14605	-0.08	https://www.ncbi.nlm.nih.gov/gene/?term=14605
Tsc22d4	Tsc22d4	TSC22 domain family, member 4	78829	2.2	https://www.ncbi.nlm.nih.gov/gene/?term=78829
Tsen15	Tsen15	tRNA splicing endonuclease subunit 15	66637	-1.62	https://www.ncbi.nlm.nih.gov/gene/?term=66637
Tsen2	Tsen2	tRNA splicing endonuclease subunit 2	381802	-1.24	https://www.ncbi.nlm.nih.gov/gene/?term=381802
Tsen34	Tsen34	tRNA splicing endonuclease subunit 34	66078	-1.38	https://www.ncbi.nlm.nih.gov/gene/?term=66078
Tsen54	Tsen54	tRNA splicing endonuclease subunit 54	76265	0.79	https://www.ncbi.nlm.nih.gov/gene/?term=76265
Tsfm	Tsfm	Ts translation elongation factor, mitochondrial	66399	-0.04	https://www.ncbi.nlm.nih.gov/gene/?term=66399
Tsg101	Tsg101	tumor susceptibility gene 101	22088	-1.05	https://www.ncbi.nlm.nih.gov/gene/?term=22088
Tsga10	Tsga10	testis specific 10	211484	1.65	https://www.ncbi.nlm.nih.gov/gene/?term=211484
Tshb	Tshb	thyroid stimulating hormone, beta subunit	22094	-1.54	https://www.ncbi.nlm.nih.gov/gene/?term=22094
Tshr	Tshr	thyroid stimulating hormone receptor	22095	-1.03	https://www.ncbi.nlm.nih.gov/gene/?term=22095
Tshz1	Tshz1	teashirt zinc finger family member 1	110796	0.59	https://www.ncbi.nlm.nih.gov/gene/?term=110796
Tshz2	Tshz2	teashirt zinc finger family member 2	228911	1.44	https://www.ncbi.nlm.nih.gov/gene/?term=228911
Tshz3	Tshz3	teashirt zinc finger family member 3	243931	-1.17	https://www.ncbi.nlm.nih.gov/gene/?term=243931
Tsku	Tsku	tsukushi, small leucine rich proteoglycan	244152	0.39	https://www.ncbi.nlm.nih.gov/gene/?term=244152
Tsn	Tsn	translin	22099	-2.12	https://www.ncbi.nlm.nih.gov/gene/?term=22099
Tsnax	Tsnax	translin-associated factor X	53424	-2.49	https://www.ncbi.nlm.nih.gov/gene/?term=53424
Tspan12	Tspan12	tetraspanin 12	269831	-3.48	https://www.ncbi.nlm.nih.gov/gene/?term=269831
Tspan13	Tspan13	tetraspanin 13	66109	0.2	https://www.ncbi.nlm.nih.gov/gene/?term=66109
Tspan14	Tspan14	tetraspanin 14	52588	2	https://www.ncbi.nlm.nih.gov/gene/?term=52588
Tspan15	Tspan15	tetraspanin 15	70423	-1.65	https://www.ncbi.nlm.nih.gov/gene/?term=70423
Tspan17	Tspan17	tetraspanin 17	74257	-0.8	https://www.ncbi.nlm.nih.gov/gene/?term=74257
Tspan18	Tspan18	tetraspanin 18	241556	3.6	https://www.ncbi.nlm.nih.gov/gene/?term=241556
Tspan2	Tspan2	tetraspanin 2	70747	-3.56	https://www.ncbi.nlm.nih.gov/gene/?term=70747
Tspan3	Tspan3	tetraspanin 3	56434	-2.44	https://www.ncbi.nlm.nih.gov/gene/?term=56434
Tspan31	Tspan31	tetraspanin 31	67125	2.7	https://www.ncbi.nlm.nih.gov/gene/?term=67125
Tspan32	Tspan32	tetraspanin 32	27027	2.42	https://www.ncbi.nlm.nih.gov/gene/?term=27027
Tspan33	Tspan33	tetraspanin 33	232670	1.24	https://www.ncbi.nlm.nih.gov/gene/?term=232670
Tspan4	Tspan4	tetraspanin 4	64540	1.78	https://www.ncbi.nlm.nih.gov/gene/?term=64540
Tspan5	Tspan5	tetraspanin 5	56224	-0.93	https://www.ncbi.nlm.nih.gov/gene/?term=56224
Tspan6	Tspan6	tetraspanin 6	56496	-2.39	https://www.ncbi.nlm.nih.gov/gene/?term=56496
Tspan7	Tspan7	tetraspanin 7	21912	-3.06	https://www.ncbi.nlm.nih.gov/gene/?term=21912
Tspan9	Tspan9	tetraspanin 9	109246	-1.31	https://www.ncbi.nlm.nih.gov/gene/?term=109246
Tspo	Tspo	translocator protein	12257	0.78	https://www.ncbi.nlm.nih.gov/gene/?term=12257
Tspoap1	Tspoap1	TSPO associated protein 1	207777	1.78	https://www.ncbi.nlm.nih.gov/gene/?term=207777
Tspyl1	Tspyl1	testis-specific protein, Y-encoded-like 1	22110	-3.82	https://www.ncbi.nlm.nih.gov/gene/?term=22110
Tspyl2	Tspyl2	TSPY-like 2	52808	-2.17	https://www.ncbi.nlm.nih.gov/gene/?term=52808
Tspyl3	Tspyl3	TSPY-like 3	241732	-1.54	https://www.ncbi.nlm.nih.gov/gene/?term=241732
Tspyl4	Tspyl4	TSPY-like 4	72480	-4.45	https://www.ncbi.nlm.nih.gov/gene/?term=72480
Tspyl5	Tspyl5	testis-specific protein, Y-encoded-like 5	239364	-3.87	https://www.ncbi.nlm.nih.gov/gene/?term=239364
Tsr1	Tsr1	TSR1 20S rRNA accumulation	104662	-0.16	https://www.ncbi.nlm.nih.gov/gene/?term=104662
Tsr2	Tsr2	TSR2 20S rRNA accumulation	69499	-1.72	https://www.ncbi.nlm.nih.gov/gene/?term=69499
Tsr3	Tsr3	TSR3 20S rRNA accumulation	68327	-1.47	https://www.ncbi.nlm.nih.gov/gene/?term=68327
Tssc4	Tssc4	tumor-suppressing subchromosomal transferable fragment 4	56844	-1	https://www.ncbi.nlm.nih.gov/gene/?term=56844
Tst	Tst	thiosulfate sulfurtransferase, mitochondrial	22117	-3.71	https://www.ncbi.nlm.nih.gov/gene/?term=22117
Tsta3	Tsta3	tissue specific transplantation antigen P35B	22122	-0.22	https://www.ncbi.nlm.nih.gov/gene/?term=22122
Tstd2	Tstd2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2	272027	0.58	https://www.ncbi.nlm.nih.gov/gene/?term=272027
Tstd3	Tstd3	thiosulfate sulfurtransferase (rhodanese)-like domain containing 3	77032	0.74	https://www.ncbi.nlm.nih.gov/gene/?term=77032
Ttbk1	Ttbk1	tau tubulin kinase 1	106763	1.75	https://www.ncbi.nlm.nih.gov/gene/?term=106763
Ttbk2	Ttbk2	tau tubulin kinase 2	140810	2.29	https://www.ncbi.nlm.nih.gov/gene/?term=140810
Ttc1	Ttc1	tetratricopeptide repeat domain 1	66827	-0.13	https://www.ncbi.nlm.nih.gov/gene/?term=66827
Ttc12	Ttc12	tetratricopeptide repeat domain 12	235330	1.05	https://www.ncbi.nlm.nih.gov/gene/?term=235330
Ttc13	Ttc13	tetratricopeptide repeat domain 13	234875	2.47	https://www.ncbi.nlm.nih.gov/gene/?term=234875
Ttc14	Ttc14	tetratricopeptide repeat domain 14	67120	1.47	https://www.ncbi.nlm.nih.gov/gene/?term=67120
Ttc17	Ttc17	tetratricopeptide repeat domain 17	74569	2.01	https://www.ncbi.nlm.nih.gov/gene/?term=74569
Ttc19	Ttc19	tetratricopeptide repeat domain 19	72795	-2.47	https://www.ncbi.nlm.nih.gov/gene/?term=72795
Ttc21a	Ttc21a	tetratricopeptide repeat domain 21A	74052	1.01	https://www.ncbi.nlm.nih.gov/gene/?term=74052
Ttc21b	Ttc21b	tetratricopeptide repeat domain 21B	73668	2.34	https://www.ncbi.nlm.nih.gov/gene/?term=73668
Ttc23	Ttc23	tetratricopeptide repeat domain 23	67009	1.36	https://www.ncbi.nlm.nih.gov/gene/?term=67009
Ttc25	Ttc25	tetratricopeptide repeat domain 25	74407	-1.4	https://www.ncbi.nlm.nih.gov/gene/?term=74407
Ttc26	Ttc26	tetratricopeptide repeat domain 26	264134	-0.79	https://www.ncbi.nlm.nih.gov/gene/?term=264134
Ttc27	Ttc27	tetratricopeptide repeat domain 27	74196	0.53	https://www.ncbi.nlm.nih.gov/gene/?term=74196
Ttc28	Ttc28	tetratricopeptide repeat domain 28	209683	2.28	https://www.ncbi.nlm.nih.gov/gene/?term=209683
Ttc3	Ttc3	tetratricopeptide repeat domain 3	22129	-1.12	https://www.ncbi.nlm.nih.gov/gene/?term=22129
Ttc30a1	Ttc30a1	tetratricopeptide repeat domain 30A1	78802	-0.77	https://www.ncbi.nlm.nih.gov/gene/?term=78802
Ttc30a2	Ttc30a2	tetratricopeptide repeat domain 30A2	620631	-0.42	https://www.ncbi.nlm.nih.gov/gene/?term=620631
Ttc30b	Ttc30b	tetratricopeptide repeat domain 30B	72421	-1.04	https://www.ncbi.nlm.nih.gov/gene/?term=72421
Ttc32	Ttc32	tetratricopeptide repeat domain 32	75516	0.75	https://www.ncbi.nlm.nih.gov/gene/?term=75516
Ttc33	Ttc33	tetratricopeptide repeat domain 33	67515	-0.45	https://www.ncbi.nlm.nih.gov/gene/?term=67515
Ttc34	Ttc34	tetratricopeptide repeat domain 34	242800	-0.82	https://www.ncbi.nlm.nih.gov/gene/?term=242800
Ttc37	Ttc37	tetratricopeptide repeat domain 37	218343	1.81	https://www.ncbi.nlm.nih.gov/gene/?term=218343
Ttc38	Ttc38	tetratricopeptide repeat domain 38	239570	1.91	https://www.ncbi.nlm.nih.gov/gene/?term=239570
Ttc39a	Ttc39a	tetratricopeptide repeat domain 39A	230603	-0.77	https://www.ncbi.nlm.nih.gov/gene/?term=230603
Ttc39b	Ttc39b	tetratricopeptide repeat domain 39B	69863	-0.08	https://www.ncbi.nlm.nih.gov/gene/?term=69863
Ttc39c	Ttc39c	tetratricopeptide repeat domain 39C	72747	-0.66	https://www.ncbi.nlm.nih.gov/gene/?term=72747
Ttc4	Ttc4	tetratricopeptide repeat domain 4	72354	-0.07	https://www.ncbi.nlm.nih.gov/gene/?term=72354
Ttc41	Ttc41	tetratricopeptide repeat domain 41	103220	0.01	https://www.ncbi.nlm.nih.gov/gene/?term=103220
Ttc5	Ttc5	tetratricopeptide repeat domain 5	219022	-0.48	https://www.ncbi.nlm.nih.gov/gene/?term=219022
Ttc7	Ttc7	tetratricopeptide repeat domain 7	225049	3.08	https://www.ncbi.nlm.nih.gov/gene/?term=225049
Ttc7b	Ttc7b	tetratricopeptide repeat domain 7B	104718	-0.43	https://www.ncbi.nlm.nih.gov/gene/?term=104718
Ttc8	Ttc8	tetratricopeptide repeat domain 8	76260	0.38	https://www.ncbi.nlm.nih.gov/gene/?term=76260
Ttc9	Ttc9	tetratricopeptide repeat domain 9	69480	-1.95	https://www.ncbi.nlm.nih.gov/gene/?term=69480
Ttc9b	Ttc9b	tetratricopeptide repeat domain 9B	73032	-2.66	https://www.ncbi.nlm.nih.gov/gene/?term=73032
Ttc9c	Ttc9c	tetratricopeptide repeat domain 9C	70387	-1.04	https://www.ncbi.nlm.nih.gov/gene/?term=70387
Ttf1	Ttf1	transcription termination factor, RNA polymerase I	22130	2.64	https://www.ncbi.nlm.nih.gov/gene/?term=22130
Ttf2	Ttf2	transcription termination factor, RNA polymerase II	74044	2.1	https://www.ncbi.nlm.nih.gov/gene/?term=74044
Tti1	Tti1	TELO2 interacting protein 1	75425	1.7	https://www.ncbi.nlm.nih.gov/gene/?term=75425
Tti2	Tti2	TELO2 interacting protein 2	234138	-1.02	https://www.ncbi.nlm.nih.gov/gene/?term=234138
Ttk	Ttk	Ttk protein kinase	22137	0.9	https://www.ncbi.nlm.nih.gov/gene/?term=22137
Ttl	Ttl	tubulin tyrosine ligase	69737	-0.56	https://www.ncbi.nlm.nih.gov/gene/?term=69737
Ttll1	Ttll1	tubulin tyrosine ligase-like 1	319953	-2.81	https://www.ncbi.nlm.nih.gov/gene/?term=319953
Ttll11	Ttll11	tubulin tyrosine ligase-like family, member 11	74410	-0.67	https://www.ncbi.nlm.nih.gov/gene/?term=74410
Ttll12	Ttll12	tubulin tyrosine ligase-like family, member 12	223723	0.18	https://www.ncbi.nlm.nih.gov/gene/?term=223723
Ttll3	Ttll3	tubulin tyrosine ligase-like family, member 3	101100	1.49	https://www.ncbi.nlm.nih.gov/gene/?term=101100
Ttll4	Ttll4	tubulin tyrosine ligase-like family, member 4	67534	-0.16	https://www.ncbi.nlm.nih.gov/gene/?term=67534
Ttll5	Ttll5	tubulin tyrosine ligase-like family, member 5	320244	0.33	https://www.ncbi.nlm.nih.gov/gene/?term=320244
Ttll7	Ttll7	tubulin tyrosine ligase-like family, member 7	70892	-2.15	https://www.ncbi.nlm.nih.gov/gene/?term=70892
Ttll9	Ttll9	tubulin tyrosine ligase-like family, member 9	74711	0.69	https://www.ncbi.nlm.nih.gov/gene/?term=74711
Ttn	Ttn	titin	22138	-0.75	https://www.ncbi.nlm.nih.gov/gene/?term=22138
Ttpa	Ttpa	tocopherol (alpha) transfer protein	50500	-0.01	https://www.ncbi.nlm.nih.gov/gene/?term=50500
Ttpal	Ttpal	tocopherol (alpha) transfer protein-like	76080	0.82	https://www.ncbi.nlm.nih.gov/gene/?term=76080
Ttyh1	Ttyh1	tweety family member 1	57776	-3.25	https://www.ncbi.nlm.nih.gov/gene/?term=57776
Ttyh2	Ttyh2	tweety family member 2	117160	-1.94	https://www.ncbi.nlm.nih.gov/gene/?term=117160
Ttyh3	Ttyh3	tweety family member 3	78339	2.61	https://www.ncbi.nlm.nih.gov/gene/?term=78339
Tub	Tub	tubby bipartite transcription factor	22141	0.27	https://www.ncbi.nlm.nih.gov/gene/?term=22141
Tuba1a	Tuba1a	tubulin, alpha 1A	22142	-2.2	https://www.ncbi.nlm.nih.gov/gene/?term=22142
Tuba1b	Tuba1b	tubulin, alpha 1B	22143	-0.29	https://www.ncbi.nlm.nih.gov/gene/?term=22143
Tuba1c	Tuba1c	tubulin, alpha 1C	22146	1.15	https://www.ncbi.nlm.nih.gov/gene/?term=22146
Tuba4a	Tuba4a	tubulin, alpha 4A	22145	-2.11	https://www.ncbi.nlm.nih.gov/gene/?term=22145
Tuba8	Tuba8	tubulin, alpha 8	53857	0.18	https://www.ncbi.nlm.nih.gov/gene/?term=53857
