userId	geneSymbol	geneName	entrezgene	score	gLink
Ss18	Ss18	SS18, nBAF chromatin remodeling complex subunit	268996	2.567896933	https://www.ncbi.nlm.nih.gov/gene/?term=268996
Ss18l1	Ss18l1	SS18, nBAF chromatin remodeling complex subunit like 1	269397	-0.728400367	https://www.ncbi.nlm.nih.gov/gene/?term=269397
Ss18l2	Ss18l2	SS18, nBAF chromatin remodeling complex subunit like 2	26901	-2.134501186	https://www.ncbi.nlm.nih.gov/gene/?term=26901
Ssb	Ssb	Sjogren syndrome antigen B	20823	2.414113019	https://www.ncbi.nlm.nih.gov/gene/?term=20823
Ssbp1	Ssbp1	single-stranded DNA binding protein 1	381760	3.069599862	https://www.ncbi.nlm.nih.gov/gene/?term=381760
Ssbp2	Ssbp2	single-stranded DNA binding protein 2	66970	-3.158322805	https://www.ncbi.nlm.nih.gov/gene/?term=66970
Ssbp3	Ssbp3	single-stranded DNA binding protein 3	72475	-6.422131446	https://www.ncbi.nlm.nih.gov/gene/?term=72475
Ssbp4	Ssbp4	single stranded DNA binding protein 4	76900	-1.36216899	https://www.ncbi.nlm.nih.gov/gene/?term=76900
Ssc4d	Ssc4d	scavenger receptor cysteine rich family, 4 domains	109267	2.345096295	https://www.ncbi.nlm.nih.gov/gene/?term=109267
Ssc5d	Ssc5d	scavenger receptor cysteine rich family, 5 domains	269855	2.720389308	https://www.ncbi.nlm.nih.gov/gene/?term=269855
Ssh1	Ssh1	slingshot protein phosphatase 1	231637	-2.000281798	https://www.ncbi.nlm.nih.gov/gene/?term=231637
Ssh2	Ssh2	slingshot protein phosphatase 2	237860	5.955314645	https://www.ncbi.nlm.nih.gov/gene/?term=237860
Ssh3	Ssh3	slingshot protein phosphatase 3	245857	2.393294128	https://www.ncbi.nlm.nih.gov/gene/?term=245857
Ssna1	Ssna1	SS nuclear autoantigen 1	68475	-1.400262957	https://www.ncbi.nlm.nih.gov/gene/?term=68475
Sspn	Sspn	sarcospan	16651	0.161852519	https://www.ncbi.nlm.nih.gov/gene/?term=16651
Sspo	Sspo	SCO-spondin	243369	1.388735039	https://www.ncbi.nlm.nih.gov/gene/?term=243369
Ssr1	Ssr1	signal sequence receptor, alpha	107513	4.466979087	https://www.ncbi.nlm.nih.gov/gene/?term=107513
Ssr2	Ssr2	signal sequence receptor, beta	66256	-3.294355142	https://www.ncbi.nlm.nih.gov/gene/?term=66256
Ssr3	Ssr3	signal sequence receptor, gamma	67437	1.690873522	https://www.ncbi.nlm.nih.gov/gene/?term=67437
Ssr4	Ssr4	signal sequence receptor, delta	20832	1.907180025	https://www.ncbi.nlm.nih.gov/gene/?term=20832
Ssrp1	Ssrp1	structure specific recognition protein 1	20833	2.995234652	https://www.ncbi.nlm.nih.gov/gene/?term=20833
Sssca1	Sssca1	Sjogren syndrome/scleroderma autoantigen 1	56390	-0.959920878	https://www.ncbi.nlm.nih.gov/gene/?term=56390
Sst	Sst	somatostatin	20604	-4.432709753	https://www.ncbi.nlm.nih.gov/gene/?term=20604
Sstr1	Sstr1	somatostatin receptor 1	20605	-0.281608257	https://www.ncbi.nlm.nih.gov/gene/?term=20605
Sstr2	Sstr2	somatostatin receptor 2	20606	0.673424777	https://www.ncbi.nlm.nih.gov/gene/?term=20606
Sstr3	Sstr3	somatostatin receptor 3	20607	-4.253314601	https://www.ncbi.nlm.nih.gov/gene/?term=20607
Sstr4	Sstr4	somatostatin receptor 4	20608	0.624862893	https://www.ncbi.nlm.nih.gov/gene/?term=20608
Sstr5	Sstr5	somatostatin receptor 5	20609	0.87849056700000006	https://www.ncbi.nlm.nih.gov/gene/?term=20609
Ssu72	Ssu72	Ssu72 RNA polymerase II CTD phosphatase homolog (yeast)	68991	-1.572425518	https://www.ncbi.nlm.nih.gov/gene/?term=68991
Ssx2ip	Ssx2ip	synovial sarcoma, X 2 interacting protein	99167	1.097992671	https://www.ncbi.nlm.nih.gov/gene/?term=99167
St13	St13	suppression of tumorigenicity 13	70356	6.018909859	https://www.ncbi.nlm.nih.gov/gene/?term=70356
St14	St14	suppression of tumorigenicity 14 (colon carcinoma)	19143	3.768154956	https://www.ncbi.nlm.nih.gov/gene/?term=19143
St18	St18	suppression of tumorigenicity 18	240690	3.299603842	https://www.ncbi.nlm.nih.gov/gene/?term=240690
St3gal1	St3gal1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	20442	-4.491719155	https://www.ncbi.nlm.nih.gov/gene/?term=20442
St3gal2	St3gal2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	20444	-1.199584264	https://www.ncbi.nlm.nih.gov/gene/?term=20444
St3gal3	St3gal3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	20441	0.091549305	https://www.ncbi.nlm.nih.gov/gene/?term=20441
St3gal5	St3gal5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	20454	-0.422725353	https://www.ncbi.nlm.nih.gov/gene/?term=20454
St3gal6	St3gal6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	54613	4.129010932	https://www.ncbi.nlm.nih.gov/gene/?term=54613
St5	St5	suppression of tumorigenicity 5	76954	0.41100195899999997	https://www.ncbi.nlm.nih.gov/gene/?term=76954
St6gal1	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	20440	2.525783368	https://www.ncbi.nlm.nih.gov/gene/?term=20440
St6gal2	St6gal2	beta galactoside alpha 2,6 sialyltransferase 2	240119	-0.931928819	https://www.ncbi.nlm.nih.gov/gene/?term=240119
St6galnac2	St6galnac2	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	20446	1.819525342	https://www.ncbi.nlm.nih.gov/gene/?term=20446
St6galnac3	St6galnac3	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	20447	3.045423815	https://www.ncbi.nlm.nih.gov/gene/?term=20447
St6galnac4	St6galnac4	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	20448	2.183848322	https://www.ncbi.nlm.nih.gov/gene/?term=20448
St6galnac5	St6galnac5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	26938	-4.031657266	https://www.ncbi.nlm.nih.gov/gene/?term=26938
St6galnac6	St6galnac6	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6	50935	-3.899805991	https://www.ncbi.nlm.nih.gov/gene/?term=50935
St7	St7	suppression of tumorigenicity 7	64213	2.680996007	https://www.ncbi.nlm.nih.gov/gene/?term=64213
St7l	St7l	suppression of tumorigenicity 7-like	229681	-0.656319615	https://www.ncbi.nlm.nih.gov/gene/?term=229681
St8sia1	St8sia1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	20449	-1.808294162	https://www.ncbi.nlm.nih.gov/gene/?term=20449
St8sia2	St8sia2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	20450	-0.296062903	https://www.ncbi.nlm.nih.gov/gene/?term=20450
St8sia3	St8sia3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3	20451	1.385567104	https://www.ncbi.nlm.nih.gov/gene/?term=20451
St8sia4	St8sia4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	20452	1.055981005	https://www.ncbi.nlm.nih.gov/gene/?term=20452
St8sia5	St8sia5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5	225742	-3.074193037	https://www.ncbi.nlm.nih.gov/gene/?term=225742
St8sia6	St8sia6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	241230	-0.432497412	https://www.ncbi.nlm.nih.gov/gene/?term=241230
Stab1	Stab1	stabilin 1	192187	9.141371428	https://www.ncbi.nlm.nih.gov/gene/?term=192187
Stab2	Stab2	stabilin 2	192188	1.96338503	https://www.ncbi.nlm.nih.gov/gene/?term=192188
Stac	Stac	src homology three (SH3) and cysteine rich domain	20840	-0.009907335	https://www.ncbi.nlm.nih.gov/gene/?term=20840
Stac2	Stac2	SH3 and cysteine rich domain 2	217154	-1.156768291	https://www.ncbi.nlm.nih.gov/gene/?term=217154
Stac3	Stac3	SH3 and cysteine rich domain 3	237611	-0.339636262	https://www.ncbi.nlm.nih.gov/gene/?term=237611
Stag1	Stag1	stromal antigen 1	20842	2.874457724	https://www.ncbi.nlm.nih.gov/gene/?term=20842
Stag2	Stag2	stromal antigen 2	20843	3.054729105	https://www.ncbi.nlm.nih.gov/gene/?term=20843
Stag3	Stag3	stromal antigen 3	50878	1.668886013	https://www.ncbi.nlm.nih.gov/gene/?term=50878
Stam2	Stam2	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2	56324	1.109835021	https://www.ncbi.nlm.nih.gov/gene/?term=56324
Stambp	Stambp	STAM binding protein	70527	1.83132264	https://www.ncbi.nlm.nih.gov/gene/?term=70527
Stap1	Stap1	signal transducing adaptor family member 1	56792	1.179312285	https://www.ncbi.nlm.nih.gov/gene/?term=56792
Star	Star	steroidogenic acute regulatory protein	20845	-2.359175811	https://www.ncbi.nlm.nih.gov/gene/?term=20845
Stard10	Stard10	START domain containing 10	56018	-1.414747283	https://www.ncbi.nlm.nih.gov/gene/?term=56018
Stard13	Stard13	StAR-related lipid transfer (START) domain containing 13	243362	1.848751647	https://www.ncbi.nlm.nih.gov/gene/?term=243362
Stard3	Stard3	START domain containing 3	59045	0.049936718	https://www.ncbi.nlm.nih.gov/gene/?term=59045
Stard3nl	Stard3nl	STARD3 N-terminal like	76205	-1.727662801	https://www.ncbi.nlm.nih.gov/gene/?term=76205
Stard4	Stard4	StAR-related lipid transfer (START) domain containing 4	170459	0.126608745	https://www.ncbi.nlm.nih.gov/gene/?term=170459
Stard5	Stard5	StAR-related lipid transfer (START) domain containing 5	170460	1.82796235	https://www.ncbi.nlm.nih.gov/gene/?term=170460
Stard6	Stard6	StAR-related lipid transfer (START) domain containing 6	170461	-0.484479393	https://www.ncbi.nlm.nih.gov/gene/?term=170461
Stard7	Stard7	START domain containing 7	99138	-0.339588089	https://www.ncbi.nlm.nih.gov/gene/?term=99138
Stard8	Stard8	START domain containing 8	236920	4.411214709	https://www.ncbi.nlm.nih.gov/gene/?term=236920
Stard9	Stard9	START domain containing 9	668880	5.269757339	https://www.ncbi.nlm.nih.gov/gene/?term=668880
Stat1	Stat1	signal transducer and activator of transcription 1	20846	5.451370074	https://www.ncbi.nlm.nih.gov/gene/?term=20846
Stat2	Stat2	signal transducer and activator of transcription 2	20847	3.209661994	https://www.ncbi.nlm.nih.gov/gene/?term=20847
Stat3	Stat3	signal transducer and activator of transcription 3	20848	3.778541032	https://www.ncbi.nlm.nih.gov/gene/?term=20848
Stat4	Stat4	signal transducer and activator of transcription 4	20849	1.612702385	https://www.ncbi.nlm.nih.gov/gene/?term=20849
Stat5a	Stat5a	signal transducer and activator of transcription 5A	20850	2.643807057	https://www.ncbi.nlm.nih.gov/gene/?term=20850
Stat6	Stat6	signal transducer and activator of transcription 6	20852	5.115876113	https://www.ncbi.nlm.nih.gov/gene/?term=20852
Stau1	Stau1	staufen double-stranded RNA binding protein 1	20853	3.381461836	https://www.ncbi.nlm.nih.gov/gene/?term=20853
Stau2	Stau2	staufen double-stranded RNA binding protein 2	29819	3.341659419	https://www.ncbi.nlm.nih.gov/gene/?term=29819
Stbd1	Stbd1	starch binding domain 1	52331	-0.578623525	https://www.ncbi.nlm.nih.gov/gene/?term=52331
Stc1	Stc1	stanniocalcin 1	20855	1.349824531	https://www.ncbi.nlm.nih.gov/gene/?term=20855
Stc2	Stc2	stanniocalcin 2	20856	1.511196501	https://www.ncbi.nlm.nih.gov/gene/?term=20856
Steap1	Steap1	six transmembrane epithelial antigen of the prostate 1	70358	-0.302923264	https://www.ncbi.nlm.nih.gov/gene/?term=70358
Steap2	Steap2	six transmembrane epithelial antigen of prostate 2	74051	-4.089048302	https://www.ncbi.nlm.nih.gov/gene/?term=74051
Steap3	Steap3	STEAP family member 3	68428	0.698366093	https://www.ncbi.nlm.nih.gov/gene/?term=68428
Steap4	Steap4	STEAP family member 4	117167	0.809535351	https://www.ncbi.nlm.nih.gov/gene/?term=117167
Stil	Stil	Scl/Tal1 interrupting locus	20460	2.048776781	https://www.ncbi.nlm.nih.gov/gene/?term=20460
Stim2	Stim2	stromal interaction molecule 2	116873	1.349999315	https://www.ncbi.nlm.nih.gov/gene/?term=116873
Stip1	Stip1	stress-induced phosphoprotein 1	20867	0.077991358	https://www.ncbi.nlm.nih.gov/gene/?term=20867
Stk10	Stk10	serine/threonine kinase 10	20868	6.600485935	https://www.ncbi.nlm.nih.gov/gene/?term=20868
Stk11	Stk11	serine/threonine kinase 11	20869	-4.698618313	https://www.ncbi.nlm.nih.gov/gene/?term=20869
Stk16	Stk16	serine/threonine kinase 16	20872	-1.985157526	https://www.ncbi.nlm.nih.gov/gene/?term=20872
Stk17b	Stk17b	serine/threonine kinase 17b (apoptosis-inducing)	98267	2.244211276	https://www.ncbi.nlm.nih.gov/gene/?term=98267
Stk19	Stk19	serine/threonine kinase 19	54402	-3.304853094	https://www.ncbi.nlm.nih.gov/gene/?term=54402
Stk24	Stk24	serine/threonine kinase 24	223255	1.479167751	https://www.ncbi.nlm.nih.gov/gene/?term=223255
Stk25	Stk25	serine/threonine kinase 25 (yeast)	59041	-4.537580211	https://www.ncbi.nlm.nih.gov/gene/?term=59041
Stk26	Stk26	serine/threonine kinase 26	70415	3.268569324	https://www.ncbi.nlm.nih.gov/gene/?term=70415
Stk3	Stk3	serine/threonine kinase 3	56274	0.119733818	https://www.ncbi.nlm.nih.gov/gene/?term=56274
Stk31	Stk31	serine threonine kinase 31	77485	-1.647081009	https://www.ncbi.nlm.nih.gov/gene/?term=77485
Stk32a	Stk32a	serine/threonine kinase 32A	269019	-2.783445254	https://www.ncbi.nlm.nih.gov/gene/?term=269019
Stk32b	Stk32b	serine/threonine kinase 32B	64293	1.002307215	https://www.ncbi.nlm.nih.gov/gene/?term=64293
Stk32c	Stk32c	serine/threonine kinase 32C	57740	-1.893499208	https://www.ncbi.nlm.nih.gov/gene/?term=57740
Stk33	Stk33	serine/threonine kinase 33	117229	0.801575019	https://www.ncbi.nlm.nih.gov/gene/?term=117229
Stk35	Stk35	serine/threonine kinase 35	67333	-3.447066723	https://www.ncbi.nlm.nih.gov/gene/?term=67333
Stk36	Stk36	serine/threonine kinase 36	269209	1.597136662	https://www.ncbi.nlm.nih.gov/gene/?term=269209
Stk38	Stk38	serine/threonine kinase 38	106504	0.384329353	https://www.ncbi.nlm.nih.gov/gene/?term=106504
Stk38l	Stk38l	serine/threonine kinase 38 like	232533	-0.727619248	https://www.ncbi.nlm.nih.gov/gene/?term=232533
Stk39	Stk39	serine/threonine kinase 39	53416	-1.093144834	https://www.ncbi.nlm.nih.gov/gene/?term=53416
Stk4	Stk4	serine/threonine kinase 4	58231	1.088907032	https://www.ncbi.nlm.nih.gov/gene/?term=58231
Stk40	Stk40	serine/threonine kinase 40	74178	-0.415412775	https://www.ncbi.nlm.nih.gov/gene/?term=74178
Stmn1	Stmn1	stathmin 1	16765	-3.847992046	https://www.ncbi.nlm.nih.gov/gene/?term=16765
Stmn2	Stmn2	stathmin-like 2	20257	-3.642338004	https://www.ncbi.nlm.nih.gov/gene/?term=20257
Stmn3	Stmn3	stathmin-like 3	20262	-3.04544659	https://www.ncbi.nlm.nih.gov/gene/?term=20262
Stmn4	Stmn4	stathmin-like 4	56471	-2.237244575	https://www.ncbi.nlm.nih.gov/gene/?term=56471
Stmnd1	Stmnd1	stathmin domain containing 1	380842	1.448243535	https://www.ncbi.nlm.nih.gov/gene/?term=380842
Stn1	Stn1	STN1, CST complex subunit	108689	2.743825313	https://www.ncbi.nlm.nih.gov/gene/?term=108689
Stom	Stom	stomatin	13830	4.919044591	https://www.ncbi.nlm.nih.gov/gene/?term=13830
Stoml1	Stoml1	stomatin-like 1	69106	-3.034612967	https://www.ncbi.nlm.nih.gov/gene/?term=69106
Stoml2	Stoml2	stomatin (Epb7.2)-like 2	66592	-1.636209299	https://www.ncbi.nlm.nih.gov/gene/?term=66592
Stoml3	Stoml3	stomatin (Epb7.2)-like 3	229277	-1.226989314	https://www.ncbi.nlm.nih.gov/gene/?term=229277
Ston1	Ston1	stonin 1	77057	1.268334575	https://www.ncbi.nlm.nih.gov/gene/?term=77057
Ston2	Ston2	stonin 2	108800	2.420301808	https://www.ncbi.nlm.nih.gov/gene/?term=108800
Stox1	Stox1	storkhead box 1	216021	-1.583487445	https://www.ncbi.nlm.nih.gov/gene/?term=216021
Stox2	Stox2	storkhead box 2	71069	-2.228429152	https://www.ncbi.nlm.nih.gov/gene/?term=71069
Stpg1	Stpg1	sperm tail PG rich repeat containing 1	78806	0.821780458	https://www.ncbi.nlm.nih.gov/gene/?term=78806
Stpg2	Stpg2	sperm tail PG rich repeat containing 2	381476	1.675248958	https://www.ncbi.nlm.nih.gov/gene/?term=381476
Stra6	Stra6	stimulated by retinoic acid gene 6	20897	-0.229563637	https://www.ncbi.nlm.nih.gov/gene/?term=20897
Stra6l	Stra6l	STRA6-like	74152	0.797498805	https://www.ncbi.nlm.nih.gov/gene/?term=74152
Stra8	Stra8	stimulated by retinoic acid gene 8	20899	0.820882637	https://www.ncbi.nlm.nih.gov/gene/?term=20899
Strada	Strada	STE20-related kinase adaptor alpha	72149	0.625512294	https://www.ncbi.nlm.nih.gov/gene/?term=72149
Stradb	Stradb	STE20-related kinase adaptor beta	227154	-0.300207508	https://www.ncbi.nlm.nih.gov/gene/?term=227154
Strap	Strap	serine/threonine kinase receptor associated protein	20901	-2.905441396	https://www.ncbi.nlm.nih.gov/gene/?term=20901
Strbp	Strbp	spermatid perinuclear RNA binding protein	20744	-0.766991686	https://www.ncbi.nlm.nih.gov/gene/?term=20744
Strc	Strc	stereocilin	140476	0.129336925	https://www.ncbi.nlm.nih.gov/gene/?term=140476
Strip1	Strip1	striatin interacting protein 1	229707	0.73367989	https://www.ncbi.nlm.nih.gov/gene/?term=229707
Strip2	Strip2	striatin interacting protein 2	320609	-0.27733057	https://www.ncbi.nlm.nih.gov/gene/?term=320609
Strn	Strn	striatin, calmodulin binding protein	268980	-0.185484851	https://www.ncbi.nlm.nih.gov/gene/?term=268980
Strn3	Strn3	striatin, calmodulin binding protein 3	94186	3.400932753	https://www.ncbi.nlm.nih.gov/gene/?term=94186
Strn4	Strn4	striatin, calmodulin binding protein 4	97387	-1.893071378	https://www.ncbi.nlm.nih.gov/gene/?term=97387
Stt3a	Stt3a	STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)	16430	9.012471896	https://www.ncbi.nlm.nih.gov/gene/?term=16430
Stt3b	Stt3b	STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)	68292	1.217110694	https://www.ncbi.nlm.nih.gov/gene/?term=68292
Stub1	Stub1	STIP1 homology and U-Box containing protein 1	56424	-5.647771952	https://www.ncbi.nlm.nih.gov/gene/?term=56424
Stum	Stum	mechanosensory transduction mediator	381310	-1.75591309	https://www.ncbi.nlm.nih.gov/gene/?term=381310
Stx11	Stx11	syntaxin 11	74732	-0.637114252	https://www.ncbi.nlm.nih.gov/gene/?term=74732
Stx12	Stx12	syntaxin 12	100226	0.212314952	https://www.ncbi.nlm.nih.gov/gene/?term=100226
Stx16	Stx16	syntaxin 16	228960	-0.133592707	https://www.ncbi.nlm.nih.gov/gene/?term=228960
Stx18	Stx18	syntaxin 18	71116	0.847411547	https://www.ncbi.nlm.nih.gov/gene/?term=71116
Stx19	Stx19	syntaxin 19	68159	-1.03409805	https://www.ncbi.nlm.nih.gov/gene/?term=68159
Stx1a	Stx1a	syntaxin 1A (brain)	20907	-2.438593532	https://www.ncbi.nlm.nih.gov/gene/?term=20907
Stx1b	Stx1b	syntaxin 1B	56216	-3.235150445	https://www.ncbi.nlm.nih.gov/gene/?term=56216
Stx2	Stx2	syntaxin 2	13852	2.130464562	https://www.ncbi.nlm.nih.gov/gene/?term=13852
Stx3	Stx3	syntaxin 3	20908	-2.69643072	https://www.ncbi.nlm.nih.gov/gene/?term=20908
Stx4a	Stx4a	syntaxin 4A (placental)	20909	0.32643687	https://www.ncbi.nlm.nih.gov/gene/?term=20909
Stx5a	Stx5a	syntaxin 5A	56389	0.120067125	https://www.ncbi.nlm.nih.gov/gene/?term=56389
Stx6	Stx6	syntaxin 6	58244	0.199546082	https://www.ncbi.nlm.nih.gov/gene/?term=58244
Stx7	Stx7	syntaxin 7	53331	3.592173043	https://www.ncbi.nlm.nih.gov/gene/?term=53331
Stx8	Stx8	syntaxin 8	55943	1.974806382	https://www.ncbi.nlm.nih.gov/gene/?term=55943
Stxbp1	Stxbp1	syntaxin binding protein 1	20910	-1.848192565	https://www.ncbi.nlm.nih.gov/gene/?term=20910
Stxbp2	Stxbp2	syntaxin binding protein 2	20911	3.399809338	https://www.ncbi.nlm.nih.gov/gene/?term=20911
Stxbp3	Stxbp3	syntaxin binding protein 3	20912	10.42752909	https://www.ncbi.nlm.nih.gov/gene/?term=20912
Stxbp4	Stxbp4	syntaxin binding protein 4	20913	-3.901699284	https://www.ncbi.nlm.nih.gov/gene/?term=20913
Stxbp5	Stxbp5	syntaxin binding protein 5 (tomosyn)	78808	1.297451247	https://www.ncbi.nlm.nih.gov/gene/?term=78808
Stxbp5l	Stxbp5l	syntaxin binding protein 5-like	207227	-0.391201021	https://www.ncbi.nlm.nih.gov/gene/?term=207227
Stxbp6	Stxbp6	syntaxin binding protein 6 (amisyn)	217517	-1.718433089	https://www.ncbi.nlm.nih.gov/gene/?term=217517
Styk1	Styk1	serine/threonine/tyrosine kinase 1	243659	1.132599215	https://www.ncbi.nlm.nih.gov/gene/?term=243659
Styx	Styx	serine/threonine/tyrosine interaction protein	56291	0.379772971	https://www.ncbi.nlm.nih.gov/gene/?term=56291
Styxl1	Styxl1	serine/threonine/tyrosine interacting-like 1	76571	0.7829367	https://www.ncbi.nlm.nih.gov/gene/?term=76571
Sub1	Sub1	SUB1 homolog (S. cerevisiae)	20024	-0.474642669	https://www.ncbi.nlm.nih.gov/gene/?term=20024
Sucla2	Sucla2	succinate-Coenzyme A ligase, ADP-forming, beta subunit	20916	0.651938583	https://www.ncbi.nlm.nih.gov/gene/?term=20916
Suclg1	Suclg1	succinate-CoA ligase, GDP-forming, alpha subunit	56451	-2.074581269	https://www.ncbi.nlm.nih.gov/gene/?term=56451
Suclg2	Suclg2	succinate-Coenzyme A ligase, GDP-forming, beta subunit	20917	5.161579729	https://www.ncbi.nlm.nih.gov/gene/?term=20917
Suco	Suco	SUN domain containing ossification factor	226551	2.40603228	https://www.ncbi.nlm.nih.gov/gene/?term=226551
Suds3	Suds3	suppressor of defective silencing 3 homolog (S. cerevisiae)	71954	-0.924545999	https://www.ncbi.nlm.nih.gov/gene/?term=71954
Sufu	Sufu	SUFU negative regulator of hedgehog signaling	24069	-1.737595113	https://www.ncbi.nlm.nih.gov/gene/?term=24069
Sugct	Sugct	succinyl-CoA glutarate-CoA transferase	192136	-4.990991411	https://www.ncbi.nlm.nih.gov/gene/?term=192136
Sugp1	Sugp1	SURP and G patch domain containing 1	70616	-0.891439581	https://www.ncbi.nlm.nih.gov/gene/?term=70616
Sugp2	Sugp2	SURP and G patch domain containing 2	234373	-3.224650275	https://www.ncbi.nlm.nih.gov/gene/?term=234373
Sugt1	Sugt1	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)	67955	1.688994452	https://www.ncbi.nlm.nih.gov/gene/?term=67955
Sulf1	Sulf1	sulfatase 1	240725	-2.608948985	https://www.ncbi.nlm.nih.gov/gene/?term=240725
Sulf2	Sulf2	sulfatase 2	72043	1.933637649	https://www.ncbi.nlm.nih.gov/gene/?term=72043
Sult1a1	Sult1a1	sulfotransferase family 1A, phenol-preferring, member 1	20887	4.933541958	https://www.ncbi.nlm.nih.gov/gene/?term=20887
Sult2a7	Sult2a7	sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 7	638251	-2.145809847	https://www.ncbi.nlm.nih.gov/gene/?term=638251
Sult2a8	Sult2a8	sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 8	76971	-2.193338673	https://www.ncbi.nlm.nih.gov/gene/?term=76971
Sult2b1	Sult2b1	sulfotransferase family, cytosolic, 2B, member 1	54200	2.075042367	https://www.ncbi.nlm.nih.gov/gene/?term=54200
Sult4a1	Sult4a1	sulfotransferase family 4A, member 1	29859	-4.025962554	https://www.ncbi.nlm.nih.gov/gene/?term=29859
Sult6b1	Sult6b1	sulfotransferase family, cytosolic, 6B, member 1	73671	2.657446108	https://www.ncbi.nlm.nih.gov/gene/?term=73671
Sumf1	Sumf1	sulfatase modifying factor 1	58911	0.524617173	https://www.ncbi.nlm.nih.gov/gene/?term=58911
Sumf2	Sumf2	sulfatase modifying factor 2	67902	2.966720619	https://www.ncbi.nlm.nih.gov/gene/?term=67902
Sumo1	Sumo1	small ubiquitin-like modifier 1	22218	-3.291495027	https://www.ncbi.nlm.nih.gov/gene/?term=22218
Sumo2	Sumo2	small ubiquitin-like modifier 2	170930	-2.644116045	https://www.ncbi.nlm.nih.gov/gene/?term=170930
Sumo3	Sumo3	small ubiquitin-like modifier 3	20610	-4.830005768	https://www.ncbi.nlm.nih.gov/gene/?term=20610
Sun1	Sun1	Sad1 and UNC84 domain containing 1	77053	-1.054536219	https://www.ncbi.nlm.nih.gov/gene/?term=77053
Sun2	Sun2	Sad1 and UNC84 domain containing 2	223697	6.772880284	https://www.ncbi.nlm.nih.gov/gene/?term=223697
Suox	Suox	sulfite oxidase	211389	0.712519498	https://www.ncbi.nlm.nih.gov/gene/?term=211389
Supt16	Supt16	suppressor of Ty 16	114741	6.405344365	https://www.ncbi.nlm.nih.gov/gene/?term=114741
Supt20	Supt20	suppressor of Ty 20	56790	4.056061429	https://www.ncbi.nlm.nih.gov/gene/?term=56790
Supt3	Supt3	suppressor of Ty 3	109115	0.066896294	https://www.ncbi.nlm.nih.gov/gene/?term=109115
Supt4a	Supt4a	suppressor of Ty 4A	20922	-0.173822581	https://www.ncbi.nlm.nih.gov/gene/?term=20922
Supt5	Supt5	suppressor of Ty 5	20924	2.783138606	https://www.ncbi.nlm.nih.gov/gene/?term=20924
Supt6	Supt6	suppressor of Ty 6	20926	3.515522815	https://www.ncbi.nlm.nih.gov/gene/?term=20926
Supt7l	Supt7l	suppressor of Ty 7-like	72195	1.940179824	https://www.ncbi.nlm.nih.gov/gene/?term=72195
Supv3l1	Supv3l1	suppressor of var1, 3-like 1 (S. cerevisiae)	338359	1.287658788	https://www.ncbi.nlm.nih.gov/gene/?term=338359
Surf1	Surf1	surfeit gene 1	20930	0.27751462	https://www.ncbi.nlm.nih.gov/gene/?term=20930
Surf2	Surf2	surfeit gene 2	20931	1.066972678	https://www.ncbi.nlm.nih.gov/gene/?term=20931
Surf4	Surf4	surfeit gene 4	20932	0.697000182	https://www.ncbi.nlm.nih.gov/gene/?term=20932
Surf6	Surf6	surfeit gene 6	20935	0.087642772	https://www.ncbi.nlm.nih.gov/gene/?term=20935
Susd1	Susd1	sushi domain containing 1	634731	-1.064557891	https://www.ncbi.nlm.nih.gov/gene/?term=634731
Susd2	Susd2	sushi domain containing 2	71733	1.452765016	https://www.ncbi.nlm.nih.gov/gene/?term=71733
Susd3	Susd3	sushi domain containing 3	66329	6.630681693	https://www.ncbi.nlm.nih.gov/gene/?term=66329
